ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M,Cost_to_Weight_Ratio
6471,3,5,270,3,1,4078,False,False,False,False,False,True,False,False,True,0.06620892594409024
5817,3,1,213,3,6,5535,False,False,False,False,False,True,False,False,False,0.03848238482384824
2201,5,2,116,5,56,1130,False,True,False,False,False,False,False,False,False,0.10265486725663717
2623,5,3,149,3,43,1005,False,False,True,False,False,True,False,True,False,0.1482587064676617
10324,5,5,177,4,2,4873,True,False,False,False,False,True,False,True,False,0.036322593884670636
2004,6,5,210,5,37,3236,False,False,False,True,False,True,False,False,True,0.06489493201483312
7866,3,4,201,2,8,4394,False,False,False,True,False,True,True,False,False,0.045744196631770595
4873,6,4,138,3,4,4225,False,False,True,False,False,True,False,True,False,0.03266272189349113
1668,4,5,267,4,20,3132,False,False,False,True,False,True,True,False,True,0.08524904214559387
4336,4,3,171,5,2,5242,True,False,False,False,False,True,True,False,False,0.0326211369706219
3830,6,4,136,3,2,1187,False,False,False,True,True,False,True,False,True,0.11457455770850884
10105,2,4,252,4,4,4787,False,False,True,False,False,True,False,True,True,0.05264257363693336
6767,2,3,248,4,2,4521,False,True,False,False,False,True,False,False,False,0.054855120548551205
3913,4,4,121,5,8,4233,False,False,True,False,False,True,True,False,False,0.028584927947082447
10321,3,4,273,3,8,4530,False,False,True,False,False,True,False,False,False,0.06026490066225165
2732,3,3,236,2,58,3360,False,False,False,True,True,False,False,True,False,0.07023809523809524
10275,5,5,213,3,5,5247,False,False,False,False,False,False,False,True,True,0.04059462550028588
6094,4,2,183,2,8,4921,True,False,False,False,False,True,True,False,False,0.03718756350335298
3779,4,2,229,3,6,5691,False,True,False,False,False,True,True,False,False,0.04023897381830961
7907,3,5,256,2,6,5375,False,True,False,False,False,True,False,True,False,0.04762790697674418
9435,3,1,146,5,10,1737,False,False,False,False,True,False,True,False,True,0.08405296488198043
3679,3,3,158,3,2,5205,False,False,True,False,True,False,True,False,False,0.030355427473583094
5864,5,3,121,2,4,5231,False,False,False,True,False,True,False,True,False,0.02313133244121583
7481,7,2,272,4,9,1188,False,True,False,False,False,True,False,True,True,0.22895622895622897
7093,3,1,167,2,1,5749,False,False,True,False,False,True,True,False,True,0.029048530179161595
10913,4,2,258,3,9,4977,False,True,False,False,False,True,False,True,False,0.05183845690174804
2898,4,1,160,2,65,1861,False,False,False,True,False,True,False,False,False,0.08597528210639441
7715,5,2,228,5,6,1726,False,True,False,False,False,True,True,False,True,0.1320973348783314
7407,7,5,289,4,10,1385,False,False,False,False,False,False,True,False,True,0.20866425992779783
5740,4,5,164,3,7,4657,True,False,False,False,True,False,False,False,True,0.035215804165771955
10546,5,1,202,4,2,5748,True,False,False,False,False,False,True,False,False,0.03514265831593598
6890,6,2,279,4,1,1150,False,False,False,True,False,True,True,False,True,0.2426086956521739
5881,3,5,134,3,10,4693,False,False,True,False,True,False,True,False,False,0.02855316428723631
10556,3,5,190,3,4,5069,False,False,False,True,False,False,False,True,True,0.03748273821266522
8021,7,4,281,4,9,1970,False,True,False,False,False,True,True,False,True,0.14263959390862943
3930,4,4,181,4,4,5767,False,False,False,True,False,True,True,False,True,0.031385469048031904
4329,3,4,213,2,6,5374,False,False,False,False,False,True,False,True,False,0.039635280982508375
8975,5,2,203,2,2,4712,False,True,False,False,False,True,False,True,False,0.043081494057724955
2684,3,1,160,3,57,1833,False,False,False,True,False,True,True,False,True,0.0872885979268958
7663,3,3,189,3,9,4278,False,False,True,False,True,False,False,False,True,0.04417952314165498
4484,5,3,243,3,10,4524,False,False,False,True,False,True,False,True,False,0.05371352785145889
10589,4,1,193,3,3,5919,False,True,False,False,False,True,True,False,False,0.03260685926676803
6138,3,3,168,4,4,4096,False,False,False,True,False,True,True,False,False,0.041015625
5492,4,4,196,5,6,4258,False,False,False,True,False,False,True,False,False,0.046031000469704084
8147,2,5,233,3,9,4751,False,True,False,False,False,True,True,False,True,0.049042306882761524
8168,4,2,185,3,1,4786,False,False,False,True,False,True,True,False,True,0.03865440869201839
163,4,1,261,4,58,3427,False,False,True,False,False,True,True,False,False,0.07615990662386928
6486,3,4,260,4,10,5425,False,False,False,True,False,True,False,True,True,0.047926267281105994
9137,7,3,305,4,6,1167,False,True,False,False,False,True,False,True,False,0.26135389888603255
3108,3,5,213,2,39,2857,False,False,False,True,False,True,True,False,False,0.07455372768638432
6694,3,5,213,4,9,5550,True,False,False,False,True,False,False,True,True,0.038378378378378375
10524,4,4,238,4,1,5702,False,False,False,True,True,False,False,False,True,0.041739740441950196
9194,7,4,264,4,6,1265,False,False,False,True,False,False,False,True,True,0.20869565217391303
7230,3,5,151,2,3,5039,False,False,False,True,False,True,True,False,True,0.029966263147449893
4121,4,3,208,2,1,5826,False,True,False,False,False,False,False,True,False,0.03570202540336423
4923,3,1,209,2,1,5779,False,False,False,False,True,False,False,False,False,0.03616542654438484
7699,3,4,252,2,6,4630,False,False,True,False,False,True,True,False,True,0.054427645788336934
5913,5,1,193,4,10,5280,False,False,False,False,False,True,False,True,False,0.0365530303030303
5794,5,5,247,3,1,5226,True,False,False,False,False,True,True,False,True,0.0472636815920398
8252,5,3,226,2,6,5033,False,False,False,True,False,True,False,False,False,0.04490363600238426
4347,4,4,280,5,3,5034,False,False,False,False,False,True,True,False,False,0.055621771950735005
5818,2,1,207,4,1,5742,True,False,False,False,False,True,True,False,True,0.03605015673981191
3954,6,4,253,2,9,5972,False,False,False,True,True,False,True,False,False,0.04236436704621567
10612,5,3,262,5,7,4157,True,False,False,False,False,True,True,False,True,0.063026220832331
526,3,3,249,3,51,2173,True,False,False,False,True,False,False,True,True,0.1145881270133456
10106,5,5,265,3,3,5637,False,False,False,True,False,True,True,False,True,0.04701082135887884
1359,4,1,241,3,61,3812,False,False,False,False,True,False,False,True,False,0.06322140608604407
4788,3,2,144,3,9,4428,False,False,False,True,True,False,False,False,False,0.032520325203252036
4409,3,3,147,3,4,5805,False,True,False,False,False,True,True,False,True,0.025322997416020673
4302,3,2,204,2,2,5526,False,False,False,True,False,True,False,False,False,0.03691639522258415
8470,4,5,210,4,3,5432,True,False,False,False,True,False,True,False,True,0.03865979381443299
10803,4,5,229,5,3,1954,False,False,False,False,True,False,True,False,False,0.11719549641760492
7575,3,5,270,3,5,4843,False,False,False,False,False,True,False,True,True,0.055750567829857524
9478,4,4,181,3,9,4425,True,False,False,False,False,True,False,True,False,0.04090395480225989
5421,3,3,234,3,8,4839,False,False,False,False,False,True,True,False,False,0.04835709857408556
1721,2,1,177,4,63,1058,False,True,False,False,False,True,True,False,True,0.16729678638941398
5238,3,1,176,3,7,4276,False,False,False,True,False,True,True,False,False,0.0411599625818522
3169,3,1,273,6,9,1198,False,False,True,False,False,True,True,False,False,0.2278797996661102
4028,4,5,249,2,10,4562,False,False,False,True,False,True,False,True,False,0.054581323980710215
1012,4,5,262,4,16,2871,True,False,False,False,False,True,True,False,True,0.09125740160222919
5179,3,5,254,3,3,4072,False,False,True,False,False,True,False,True,True,0.06237721021611002
10823,3,3,197,3,8,4568,False,True,False,False,False,False,False,True,True,0.0431260945709282
1936,5,2,174,2,54,1091,True,False,False,False,False,True,False,True,True,0.15948670944087992
10394,3,5,241,3,10,5099,False,False,False,True,True,False,False,True,True,0.047264169444989214
3326,3,1,241,3,9,5184,False,False,False,True,False,True,False,True,True,0.046489197530864196
10817,3,3,176,3,9,5575,False,True,False,False,True,False,False,True,True,0.0315695067264574
9234,3,5,286,6,3,4424,False,False,False,True,False,True,False,True,True,0.06464737793851717
9229,4,5,190,3,6,4671,False,False,True,False,False,True,False,True,True,0.04067651466495397
10148,6,2,282,4,9,1385,False,False,False,True,False,False,False,True,False,0.2036101083032491
4240,5,2,152,3,5,5502,True,False,False,False,True,False,False,False,False,0.027626317702653582
10381,2,5,238,4,9,4086,False,False,True,False,False,True,False,True,True,0.05824767498776309
1433,7,2,229,3,43,1793,False,True,False,False,False,True,True,False,False,0.12771890686001117
9193,7,1,280,5,10,1199,False,False,True,False,False,False,True,False,True,0.2335279399499583
2602,4,2,238,3,30,3423,True,False,False,False,False,False,True,False,True,0.06952965235173825
680,3,1,202,2,52,2312,False,False,False,True,True,False,False,False,True,0.08737024221453288
6748,4,2,266,3,2,5252,True,False,False,False,False,True,False,True,False,0.05064737242955065
2341,5,4,263,3,59,3978,False,False,True,False,False,False,False,True,True,0.06611362493715435
176,4,4,150,2,3,1285,False,False,False,True,False,True,False,True,True,0.11673151750972763
1242,4,5,227,4,20,2217,False,False,False,True,False,False,True,False,False,0.10239061795218764
2284,6,5,174,3,32,1921,True,False,False,False,False,True,False,True,False,0.09057782404997397
3158,4,2,246,3,7,5616,False,False,False,True,False,False,True,False,False,0.0438034188034188
9744,4,4,146,3,6,4672,False,False,False,True,False,False,False,True,False,0.03125
2061,3,2,173,3,60,1582,False,False,False,False,False,False,False,False,True,0.10935524652338811
9499,5,4,193,3,3,4559,False,False,True,False,False,True,False,True,True,0.04233384514147839
6207,3,2,177,4,3,4199,False,False,False,False,False,True,True,False,False,0.0421528935460824
9624,6,3,304,4,3,1752,False,False,False,True,False,True,True,False,True,0.1735159817351598
6142,3,1,133,3,9,5724,True,False,False,False,True,False,True,False,False,0.02323549965059399
7596,5,2,269,2,9,5672,False,False,False,True,False,True,False,True,False,0.047425952045133994
6999,5,5,222,3,5,4949,False,False,False,False,False,False,False,True,True,0.044857546979187715
6203,4,2,252,3,8,4262,False,True,False,False,False,True,False,True,True,0.05912717034256218
7394,4,5,152,7,9,4224,False,False,False,True,False,False,True,False,True,0.03598484848484849
6051,6,4,271,4,8,1867,False,False,False,False,False,True,False,True,True,0.14515265131226568
7298,5,5,104,4,9,5652,False,False,False,True,False,True,False,False,False,0.01840056617126681
8662,5,2,239,5,6,1365,True,False,False,False,False,True,False,True,False,0.17509157509157508
10517,3,4,154,2,2,4998,False,True,False,False,False,True,False,False,False,0.03081232492997199
3635,3,3,225,4,10,5690,False,True,False,False,False,True,True,False,True,0.03954305799648506
6400,3,2,211,4,1,5831,True,False,False,False,False,True,False,False,True,0.03618590293260161
9987,4,5,244,3,3,5857,False,False,False,False,True,False,False,True,True,0.04165955267201639
881,2,4,194,6,39,3770,False,True,False,False,False,True,False,True,False,0.051458885941644564
4748,5,5,232,7,6,5139,False,False,False,True,False,True,False,True,True,0.04514496983848998
1616,4,5,198,2,51,2820,False,False,False,True,False,True,False,True,True,0.07021276595744681
3727,3,5,241,3,2,4976,False,False,True,False,False,True,True,False,True,0.048432475884244375
1408,4,4,185,3,13,2080,True,False,False,False,False,True,True,False,True,0.0889423076923077
7320,4,1,209,3,7,4808,False,False,False,True,False,True,True,False,False,0.04346921797004992
5228,5,1,187,4,8,5164,False,False,False,True,False,True,False,True,False,0.03621223857474826
3328,4,3,243,3,1,5021,True,False,False,False,False,True,False,True,True,0.048396733718382795
9421,6,2,292,4,2,1149,False,False,True,False,False,True,False,True,True,0.25413402959094866
2216,3,4,260,4,17,2666,False,False,False,True,False,True,False,False,True,0.09752438109527382
677,4,5,189,2,15,2457,False,True,False,False,True,False,True,False,False,0.07692307692307693
9946,6,5,157,5,10,1133,True,False,False,False,False,True,True,False,False,0.13857016769638128
5780,6,3,272,4,5,1355,False,False,False,True,False,True,True,False,True,0.2007380073800738
3173,4,4,172,3,1,4201,False,True,False,False,False,True,False,True,False,0.04094263270649845
6430,5,1,203,3,2,4162,True,False,False,False,True,False,True,False,False,0.04877462758289284
5088,5,2,243,3,2,5734,False,False,False,True,False,True,False,False,True,0.04237879316358563
2857,2,3,128,2,53,1530,False,False,True,False,True,False,False,True,False,0.08366013071895424
6124,3,5,144,2,2,4629,True,False,False,False,False,True,False,True,True,0.031108230719377836
9605,4,2,134,3,1,4064,False,True,False,False,False,False,False,True,False,0.03297244094488189
1647,5,4,111,5,42,1587,False,False,False,False,False,False,False,True,False,0.06994328922495274
5965,6,5,244,4,6,1185,False,False,True,False,False,True,False,True,False,0.2059071729957806
3277,3,4,134,3,9,4230,False,False,True,False,True,False,False,True,False,0.03167848699763593
7932,4,3,153,7,4,4499,False,False,False,True,True,False,False,True,False,0.034007557234941095
3734,5,5,228,5,6,4506,False,False,False,True,False,True,True,False,False,0.05059920106524634
4553,7,5,273,4,7,1364,False,True,False,False,False,True,True,False,False,0.2001466275659824
331,3,4,197,3,56,3427,False,False,True,False,False,True,False,True,False,0.05748468047855267
8218,5,3,171,3,7,4994,True,False,False,False,False,False,False,True,False,0.034241089307168605
5830,4,5,207,2,3,5270,True,False,False,False,False,True,True,False,False,0.03927893738140417
5553,3,5,143,2,6,4253,False,False,False,False,False,True,True,False,False,0.03362332471196802
6407,4,2,212,3,3,5427,False,True,False,False,False,True,False,True,True,0.039063939561452
1664,5,5,224,8,48,2627,False,False,False,True,False,True,True,False,False,0.0852683669585078
6113,4,1,225,2,10,4577,False,True,False,False,False,True,False,True,False,0.04915883766659384
1746,4,5,147,2,17,1057,False,False,False,True,False,True,True,False,True,0.1390728476821192
9900,3,1,109,6,6,5457,False,False,False,True,False,True,True,False,False,0.01997434487813817
4644,3,2,236,3,8,5783,False,False,False,True,True,False,False,True,True,0.040809268545737507
8915,6,3,276,4,6,1670,False,True,False,False,False,False,True,False,True,0.16526946107784432
5514,4,1,233,4,2,1809,False,False,False,True,False,True,True,False,True,0.12880044223327805
3772,2,2,203,4,10,5764,True,False,False,False,False,True,False,True,True,0.035218598195697434
